StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,IDs_1,IDs_2,Gender,Gender_5_TEXT,Trans,Sex,Age_0,Race/Ethnicity,Race/Ethnicity_11_TEXT,Education,Student,Employed,Income,Sexual Orientation,Sexual Orientation_7_TEXT,Cohab,Relationship Length_1,Relationship Length_2,Relationship Status,Rel_Sat_1,Rel_Sat_2,Rel_Sat_3,Rel_Sat_4,Rel_Sat_5,Rel_Sat_DO,Rel_Com_1,Rel_Com_2,Rel_Com_3,Rel_Com_4,Rel_Com_5,Rel_Com_6,Rel_Com_7,Rel_Com_DO,FFMQ_1,FFMQ_2,FFMQ_3,FFMQ_4,FFMQ_5,FFMQ_6,FFMQ_7,FFMQ_8,FFMQ_9,FFMQ_10,FFMQ_11,FFMQ_12,FFMQ_13,FFMQ_14,FFMQ_15,FFMQ_DO,ConflictTop_1,ConflictTop_2,ConflictTop_3,SupportTop_1,SupportTop_2,SupportTop_3,IOS_Base,PRQC_Base_1,Attach_1,Attach_2,Attach_3,Attach_4,Attach_5,Attach_6,Attach_7,Attach_8,Attach_9,Attach_DO,FL_5_DO
1/18/2023 13:11,1/18/2023 16:46,0,94.3.113.15,100,12886,1,1/18/2023 16:46,R_2ttW4htw0bCnkdT,,,,,56.0348,-3.4981,anonymous,EN,1,2107,1214,1,,2,2,21,10,,2,2,1,5,1,,1,1,3,2,6,6,6,6,6,4|1|3|5|2,6,7,1,1,6,7,6,3|4|2|1|7|6|5,4,3,2,4,4,4,2,3,4,4,4,3,2,3,2,7|12|5|8|9|14|11|10|4|3|2|13|6|15|1,"How to split the costs of food, drinks, and cigarettes (when I used to smoke), has often been a source of disagreement. Cerys and I have different budgets and preferences on how to spend our money. A few weeks ago I proposed making a budget that we could use to track how much we were jointly spending, but Cerys found the idea too fussy, and thought that it would make our meals feel transactional, so we have ended up leaving our spending open and I think we are both unsure of how much we each contribute. Though this is unresolved and our 'most important' disagreement, it's not something we have ever actively argued over. ","Gifting has been one source of disagreement. In the past my friends and family have been relaxed around whether gifts are given exactly on a special occasion rather than a few days late / early. This also reflects my personal preferences when it comes to gifts I receive, since I generally don't mind if a gift is not given on time. I gave Cerys her birthday present a day late, which is when I learned that Cerys much prefers gifts to be on time. Since then all of my gifts have been given in advance, and I put more effort into anticipating what Cerys might like to receive.","Contributions of time and effort can sometimes feel unequal in the relationship. I sometimes feel that if I didn't organise when we spend time together and if I didn't plan something for us to do, we would not spend time doing anything at all. I also sometimes I feel that I plan my time around Cerys and often shift my schedule according to her needs, but that Cerys will almost never do the same. We have already had discussion about this and resolved some disagreements relating to this. ","I'm trying to improve my health this semester, since I have always felt like I'm fighting some sickness while studying. Since mid-December I have quit smoking, and started running every second day. ","I'm trying to restart a habit of reading more. From 2018-2019 I read an average of 30-40 books, but abruptly cut off reading when I suddenly had to start studying.","I'm trying to gain a more holistic understanding of Economics, since I already feel as though the topics I learned in my first year are slightly unfamiliar, and that I don't yet have a very broad knowledge of the subject. ",5,6,5,4,5,5,3,5,5,6,5,Attach_2|Attach_7|Attach_3|Attach_5|Attach_4|Attach_9|Attach_1|Attach_6|Attach_8,"++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++PRQCFletcheretal.,2000|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++Global/GeneralAttachmentFraleyetal.,2011and2014|Conflict--DiscussionTopics(Biersteteletal.,2020)|++IOSClosenessAronetal.,1992|Support--DiscussionTopics(Biersteteletal.,2020)|++MindfulnessFFMQ(Baeretal.,2012)"
1/18/2023 16:50,1/18/2023 17:04,0,86.145.222.204,100,795,1,1/18/2023 17:04,R_2xRUHEbpP1STHSP,,,,,55.9144,-3.1637,anonymous,EN,1,2005,1010,1,,2,2,19,1,,2,2,2,6,1,,1,0,4,2,6,5,5,6,7,4|5|3|2|1,5,7,1,1,5,4,5,6|3|1|7|5|4|2,4,4,5,5,2,4,5,3,4,1,4,3,4,4,2,13|7|6|1|11|3|12|5|15|10|14|4|8|9|2,Boundaries and sticking to my routine,Defensiveness,Accidentally saying things that hurt the other person when that wasn’t the intention,Outlook on the world and the people within it,Letting go and not feeling the need for control,Understanding people’s emotions and why they say/do certain things,5,6,3,3,7,1,3,3,6,6,7,Attach_8|Attach_5|Attach_1|Attach_2|Attach_7|Attach_9|Attach_3|Attach_4|Attach_6,"++MindfulnessFFMQ(Baeretal.,2012)|Support--DiscussionTopics(Biersteteletal.,2020)|++PRQCFletcheretal.,2000|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++IOSClosenessAronetal.,1992|++Global/GeneralAttachmentFraleyetal.,2011and2014|Conflict--DiscussionTopics(Biersteteletal.,2020)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)"
1/17/2023 20:20,1/18/2023 18:49,0,86.131.21.191,100,80964,1,1/18/2023 18:49,R_26h9rzK6ZVd7Uiy,,,,,55.9409,-3.2939,anonymous,EN,1,2013,1026,1,,2,2,23,2,,4,1,2,3,1,,1,,10,2,6,4,6,7,6,4|3|5|1|2,6,7,1,1,6,7,7,2|7|6|3|5|1|4,3,3,2,3,4,1,3,2,3,4,2,3,2,1,4,13|2|8|1|12|14|11|4|6|10|9|7|5|3|15,Gender roles,Social etiquette ,Cultural difference ,Career,Family,Relationship ,5,6,4,3,3,1,7,7,1,1,1,Attach_6|Attach_1|Attach_8|Attach_2|Attach_9|Attach_7|Attach_5|Attach_3|Attach_4,"++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|Conflict--DiscussionTopics(Biersteteletal.,2020)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|Support--DiscussionTopics(Biersteteletal.,2020)|++IOSClosenessAronetal.,1992|++MindfulnessFFMQ(Baeretal.,2012)|++PRQCFletcheretal.,2000|++Global/GeneralAttachmentFraleyetal.,2011and2014"
1/18/2023 21:40,1/18/2023 21:56,0,88.97.99.129,100,1003,1,1/18/2023 21:56,R_Dl2YyPUouLUSADf,,,,,51.4781,-0.0279,anonymous,EN,1,2012,1023,2,,1,2,20,1,,2,2,2,5,5,,1,1,2,2,6,6,6,7,6,2|4|5|1|3,7,7,1,2,7,6,6,2|7|6|4|5|1|3,4,3,3,4,4,4,3,4,4,3,5,4,4,4,2,7|10|2|6|8|14|9|15|1|3|13|4|11|5|12,"We have different styles of responding to our own emotional troubles, i.e. I often need more direct care and attention whereas they prefer space and time alone. This is less of a disagreement and more of a difference in the way we individually work.",Sometimes I require too much reassurance and my anxiety can get in the way of things between us.,"We disagree sometimes on the concept of love, and that I feel I could only ever be in monogamous relationships, whereas they feel more open to other ideas.","I tend to feel anxious in alot of situations and relationships, especially about not being cared for, and I need to work on becoming more confident and self-assured, and being more trusting of the people close to me.","I'd like to have more routine in my life, and spend more time taking care of myself, and put more effort into spending quality time on the things I care about.","I need to improve my decision making skills, especially about things that involve other people, and be less worried about always doing what will please others.",5,7,7,6,6,4,4,3,6,6,5,Attach_1|Attach_3|Attach_7|Attach_6|Attach_2|Attach_5|Attach_8|Attach_4|Attach_9,"++IOSClosenessAronetal.,1992|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|Conflict--DiscussionTopics(Biersteteletal.,2020)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++MindfulnessFFMQ(Baeretal.,2012)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++PRQCFletcheretal.,2000|Support--DiscussionTopics(Biersteteletal.,2020)"
1/18/2023 14:37,1/18/2023 22:16,0,94.193.21.238,100,27533,1,1/18/2023 22:16,R_XZImUieg1r9ACQ1,,,,,55.894,-3.3128,anonymous,EN,1,2012,1024,5,Non-binary,1,1,19,1,,2,2,2,1,3,,1,1,2,2,7,7,7,7,7,4|3|1|2|5,6,7,1,1,7,6,5,2|6|3|4|5|7|1,5,4,3,2,5,5,3,2,1,2,5,3,1,2,2,8|3|11|5|15|7|14|12|2|9|1|10|13|6|4,monogamy vs polyamory,how often we should spend time together,me being overly critical/too mean sometimes,"life experience like travelling and getting an internship
","being more stable when alone, having an everyday routine and being healthier",being more comfortable with sex,4,7,6,5,7,2,5,6,6,7,5,Attach_9|Attach_6|Attach_3|Attach_5|Attach_8|Attach_7|Attach_2|Attach_4|Attach_1,"++Global/GeneralAttachmentFraleyetal.,2011and2014|Conflict--DiscussionTopics(Biersteteletal.,2020)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|Support--DiscussionTopics(Biersteteletal.,2020)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++PRQCFletcheretal.,2000|++MindfulnessFFMQ(Baeretal.,2012)|++IOSClosenessAronetal.,1992"
1/19/2023 11:46,1/19/2023 12:09,0,81.153.91.138,100,1357,1,1/19/2023 12:09,R_1FrmqHr1xfD4Psx,,,,,55.9335,-3.254,anonymous,EN,1,2002,1003,2,,2,1,23,1,,4,2,2,4,5,,2,2,1,2,7,7,6,7,7,4|2|5|3|1,7,7,1,1,7,7,7,2|6|7|4|1|3|5,2,3,5,2,3,3,3,3,4,2,3,3,3,4,3,3|5|13|9|8|15|4|14|7|1|11|2|12|6|10,Where we’re gonna travel to next year,I can’t think of any other unresolved conflict between us,I can’t think of any other unresolved conflict between us,Getting out of comfort zone,Being more positive,Learning and sticking to skills,6,7,6,5,5,3,5,3,2,5,2,Attach_5|Attach_7|Attach_9|Attach_4|Attach_6|Attach_2|Attach_8|Attach_1|Attach_3,"++PRQCFletcheretal.,2000|Support--DiscussionTopics(Biersteteletal.,2020)|Conflict--DiscussionTopics(Biersteteletal.,2020)|++MindfulnessFFMQ(Baeretal.,2012)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++IOSClosenessAronetal.,1992|++Global/GeneralAttachmentFraleyetal.,2011and2014"
1/19/2023 12:02,1/19/2023 12:29,0,82.132.218.32,100,1651,1,1/19/2023 12:29,R_UXzNjyeDj0YspwZ,,,,,51.4964,-0.1224,anonymous,EN,1,2002,1004,1,,2,2,23,1,,4,1,1,4,1,,2,2,2,2,7,6,7,6,7,4|1|5|3|2,6,7,1,2,6,6,6,4|2|3|7|1|5|6,4,3,4,3,2,4,3,3,2,5,4,2,2,2,5,10|6|3|8|4|5|15|1|13|2|9|7|12|14|11,She gets cross when I beat her at boardgames ,N/A,N/A,Blacksmithing skills/career ,Physical health/exercise more ,Meet more people and make more friends ,6,6,6,3,3,5,6,6,3,2,2,Attach_9|Attach_8|Attach_5|Attach_3|Attach_2|Attach_1|Attach_4|Attach_6|Attach_7,"++MindfulnessFFMQ(Baeretal.,2012)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++PRQCFletcheretal.,2000|++Global/GeneralAttachmentFraleyetal.,2011and2014|Conflict--DiscussionTopics(Biersteteletal.,2020)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++IOSClosenessAronetal.,1992|Support--DiscussionTopics(Biersteteletal.,2020)"
1/19/2023 12:45,1/19/2023 12:59,0,82.132.186.250,100,849,1,1/19/2023 12:59,R_Zy56PBlmdxIDZN7,,,,,53.7296,-2.3919,anonymous,EN,1,2015,1029,2,,2,1,22,1,,2,2,2,1,5,,2,0,10,2,7,6,6,7,7,2|3|1|5|4,7,6,2,3,6,6,6,6|2|5|1|3|7|4,3,3,3,4,3,3,4,2,3,3,4,3,3,3,4,3|7|2|6|8|4|11|15|14|10|13|1|9|12|5,Whether or not we should be exclusive when long distance ,Whether I make too many of the major decisions in our relationship ,How much pda is appropriate/ are we comfortable with,"Mental well-being in the face of difficulty, especially ongoing family problems
 ",Academic success - i want to attend graduate school next year,Sports ability - going to the gym is very important to me for rugby training,5,6,7,7,7,6,2,1,2,2,3,Attach_2|Attach_6|Attach_9|Attach_7|Attach_8|Attach_4|Attach_5|Attach_3|Attach_1,"Conflict--DiscussionTopics(Biersteteletal.,2020)|++PRQCFletcheretal.,2000|++MindfulnessFFMQ(Baeretal.,2012)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++IOSClosenessAronetal.,1992|Support--DiscussionTopics(Biersteteletal.,2020)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)"
1/19/2023 17:46,1/19/2023 17:56,0,192.41.114.229,100,611,1,1/19/2023 17:56,R_2tx1NNb764eA5IX,,,,,51.4964,-0.1224,anonymous,EN,1,2059,1117,2,,2,1,22,3,,4,2,1,5,1,,1,0,5,2,6,7,6,6,6,2|5|3|4|1,7,7,2,2,7,6,7,5|3|6|4|2|1|7,3,3,2,2,4,4,4,3,2,3,3,3,2,2,3,13|12|8|2|1|7|11|4|9|6|14|3|5|15|10,What to do together after our masters and a plan moving forward. ,N/A,N/A,"Career, finding a good job to be able to finance my hobbies ",Finding a place i can be happy in and settle down.,Being able to travel the world freely ,5,6,5,7,6,3,3,5,3,3,5,Attach_2|Attach_4|Attach_7|Attach_9|Attach_5|Attach_3|Attach_6|Attach_8|Attach_1,"++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|Support--DiscussionTopics(Biersteteletal.,2020)|Conflict--DiscussionTopics(Biersteteletal.,2020)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++PRQCFletcheretal.,2000|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++IOSClosenessAronetal.,1992|++MindfulnessFFMQ(Baeretal.,2012)"
1/19/2023 17:57,1/19/2023 18:20,0,31.205.193.27,100,1387,1,1/19/2023 18:20,R_3gUEJzV8UDjZMyK,,,,,55.9335,-3.254,anonymous,EN,1,2059,1118,1,,2,2,25,1,,4,2,1,1,1,,1,0,7,2,7,7,7,7,7,1|3|4|5|2,7,7,1,1,7,7,7,4|3|6|7|1|2|5,4,3,4,4,3,3,3,3,4,2,3,4,3,4,2,3|4|12|5|6|9|13|14|7|11|15|8|10|2|1,Planning what we are going to do and where we are going to live after completion of our studies.,NA,NA,My anxiety and mental health,my career,"being less lonely, building better relationships with other people.",7,7,7,6,5,3,2,2,6,6,6,Attach_5|Attach_4|Attach_7|Attach_2|Attach_8|Attach_3|Attach_1|Attach_6|Attach_9,"++MindfulnessFFMQ(Baeretal.,2012)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|Conflict--DiscussionTopics(Biersteteletal.,2020)|++PRQCFletcheretal.,2000|++IOSClosenessAronetal.,1992|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++Global/GeneralAttachmentFraleyetal.,2011and2014|Support--DiscussionTopics(Biersteteletal.,2020)"
1/19/2023 21:03,1/19/2023 21:17,0,86.145.222.204,100,852,1,1/19/2023 21:17,R_3QRIGyLssxe9bzy,,,,,55.9144,-3.1637,anonymous,EN,1,2005,1009,2,,2,1,19,1,,2,2,1,6,5,,1,0,4,2,7,5,7,7,7,5|4|2|1|3,7,7,7,1,7,7,7,1|7|5|4|2|6|3,3,3,5,4,2,3,3,3,3,2,4,2,3,3,2,13|10|4|6|1|8|15|5|9|7|11|12|2|14|3,snoring ,,-,academia / organization ,mindfulness ,pushing people away ,6,6,7,5,7,5,1,2,1,2,4,Attach_8|Attach_3|Attach_7|Attach_6|Attach_5|Attach_1|Attach_9|Attach_4|Attach_2,"++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|Support--DiscussionTopics(Biersteteletal.,2020)|Conflict--DiscussionTopics(Biersteteletal.,2020)|++PRQCFletcheretal.,2000|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++IOSClosenessAronetal.,1992|++Global/GeneralAttachmentFraleyetal.,2011and2014|++MindfulnessFFMQ(Baeretal.,2012)"
1/20/2023 9:48,1/20/2023 9:54,0,148.252.128.212,100,389,1,1/20/2023 9:54,R_3Jmh7pg4clb0T80,,,,,51.4964,-0.1224,anonymous,EN,1,2034,1067,2,,2,1,40,8,,5,2,3,2,1,,1,0,10,2,6,4,5,7,6,5|2|4|3|1,6,6,2,1,6,5,5,1|5|6|2|7|4|3,3,3,2,3,2,3,3,2,2,2,3,3,3,3,2,12|9|15|8|2|11|10|1|5|3|7|4|13|6|14,Work,Health,Stress,Career,Health and fitness,Housing,4,6,6,5,6,6,2,3,4,4,4,Attach_3|Attach_4|Attach_5|Attach_1|Attach_9|Attach_8|Attach_7|Attach_6|Attach_2,"++IOSClosenessAronetal.,1992|Conflict--DiscussionTopics(Biersteteletal.,2020)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++MindfulnessFFMQ(Baeretal.,2012)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|Support--DiscussionTopics(Biersteteletal.,2020)|++PRQCFletcheretal.,2000"
1/20/2023 9:55,1/20/2023 10:04,0,148.252.128.212,100,529,1,1/20/2023 10:04,R_1mCY8eebcdSvkzS,,,,,51.4964,-0.1224,anonymous,EN,1,2034,1068,1,,2,2,34,1,,2,1,1,3,1,,1,0,10,2,7,4,5,7,7,4|2|3|5|1,7,7,1,1,6,7,7,6|2|1|7|4|3|5,3,3,4,3,2,3,3,3,3,3,3,3,3,3,2,12|10|5|2|4|3|8|1|6|9|14|13|15|11|7,Health and diet,Smoking weed,Living situation ,Grumpiness,Smoking weed ,Diet/teeth,3,6,7,3,4,3,3,3,4,5,4,Attach_2|Attach_5|Attach_3|Attach_8|Attach_6|Attach_4|Attach_1|Attach_7|Attach_9,"++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|Conflict--DiscussionTopics(Biersteteletal.,2020)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++MindfulnessFFMQ(Baeretal.,2012)|Support--DiscussionTopics(Biersteteletal.,2020)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++IOSClosenessAronetal.,1992|++PRQCFletcheretal.,2000"
1/20/2023 11:27,1/20/2023 11:43,0,94.175.63.184,100,979,1,1/20/2023 11:43,R_1ODLF79fQZ4uyE1,,,,,55.9153,-3.1977,anonymous,EN,1,2055,1109,2,,2,1,22,1,,2,2,1,5,1,,1,3,3,2,6,4,4,6,5,1|2|5|3|4,6,7,1,1,6,4,6,2|7|6|3|1|5|4,3,4,2,1,2,1,2,2,3,2,3,4,2,4,2,1|2|13|15|10|9|7|11|8|3|12|5|14|4|6,Plans for next year and the future,visiting family summer/christmas,Holiday plans for April/May,being more patient ,overthinking/jumping to conclusions less ,managing expectations,5,6,6,5,6,4,2,2,5,4,6,Attach_2|Attach_4|Attach_7|Attach_9|Attach_6|Attach_1|Attach_5|Attach_8|Attach_3,"++MindfulnessFFMQ(Baeretal.,2012)|++IOSClosenessAronetal.,1992|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++Global/GeneralAttachmentFraleyetal.,2011and2014|Support--DiscussionTopics(Biersteteletal.,2020)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|Conflict--DiscussionTopics(Biersteteletal.,2020)|++PRQCFletcheretal.,2000"
1/20/2023 11:26,1/20/2023 11:55,0,94.175.63.184,100,1735,1,1/20/2023 11:55,R_1HcT9bI3IF7mf1G,,,,,55.9153,-3.1977,anonymous,EN,1,2055,1110,1,,2,2,23,1,,2,2,2,5,1,,1,3,3,2,5,6,5,5,6,5|4|3|1|2,5,6,3,3,5,5,5,7|6|5|4|3|1|2,2,3,3,3,3,2,4,3,2,3,4,3,3,4,3,13|12|7|10|14|8|11|3|9|2|5|6|4|1|15,"Online communication: I take a more relaxed stance on this and don't expect/need to be texting or (video) calling my partner frequently to feel fulfilled. E.g., while we're separated over summers, I'd prefer a longer call once or twice a week, while they would prefer more frequent communication. ","Balancing outside commitments with the relationship: Perhaps because this was the case in high school, I need to work on something throughout most of the day to feel productive. In addition, I have my role as an RA at Edinburgh University as well as a part-time job at a local restaurant, plus friends to keep up with. Sometimes my partner feels as If I don't dedicate enough time to her or I am too mentally occupied with these other things while I'm around her.","solo vs group activities: I am keener on doing group activities (e.g., hikes, trips, get-togethers) than she is. For the most part, she'd prefer a romantic evening alone.  ",Managing time effectively (including motivating myself to do unwanted tasks) in order to have more time for more enjoyable things,Experiencing the present and not worrying (more than is necessary) about the past or future,Feeling like I've made a meaningful contribution to society,4,6,6,3,5,4,2,3,3,2,4,Attach_5|Attach_2|Attach_9|Attach_4|Attach_8|Attach_7|Attach_6|Attach_3|Attach_1,"Support--DiscussionTopics(Biersteteletal.,2020)|++IOSClosenessAronetal.,1992|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|Conflict--DiscussionTopics(Biersteteletal.,2020)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++PRQCFletcheretal.,2000|++MindfulnessFFMQ(Baeretal.,2012)|++Global/GeneralAttachmentFraleyetal.,2011and2014"
1/21/2023 18:33,1/21/2023 18:44,0,92.40.195.23,100,663,1,1/21/2023 18:44,R_1i2IvWTCobqoUIm,,,,,55.9632,-3.2546,anonymous,EN,1,2015,1030,1,,2,2,19,1,,2,2,2,1,1,,2,0,10,2,7,7,7,7,7,4|5|1|3|2,2,6,5,3,5,4,2,4|3|2|5|1|7|6,2,4,5,3,5,3,3,5,3,5,3,3,5,5,2,10|13|7|5|2|6|14|1|15|8|12|11|9|3|4,Exclusivity when apart ,Future of the relationship,Financial independence from each other,Career,Organisation for life in general,Relationships with family and friends ,5,6,7,7,7,1,6,1,1,1,1,Attach_2|Attach_3|Attach_1|Attach_6|Attach_5|Attach_4|Attach_7|Attach_8|Attach_9,"++IOSClosenessAronetal.,1992|++PRQCFletcheretal.,2000|Support--DiscussionTopics(Biersteteletal.,2020)|Conflict--DiscussionTopics(Biersteteletal.,2020)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++MindfulnessFFMQ(Baeretal.,2012)"
1/22/2023 13:39,1/22/2023 13:53,0,94.197.149.33,100,885,1,1/22/2023 13:53,R_3kFZmOoL0P7tqEs,,,,,55.8141,-4.3606,anonymous,EN,1,2069,1137,3,,3,1,20,1,,2,2,2,1,3,,1,1,3,2,7,6,7,7,7,1|4|5|3|2,7,7,1,1,7,7,7,3|1|7|6|2|4|5,2,2,4,4,3,1,5,3,3,3,4,2,4,4,3,3|15|6|12|1|4|10|11|9|8|2|5|7|14|13,Stress when travelling,leaving the house on time,correct order for milk in tea,Learn how to communicate my deeper emotions fluently,"get better with social anxiety, i.e make more friends",get better at dealing with unrealistic paranoia about my friendships,7,7,5,3,2,6,2,3,6,6,6,Attach_5|Attach_3|Attach_1|Attach_9|Attach_4|Attach_7|Attach_8|Attach_2|Attach_6,"Conflict--DiscussionTopics(Biersteteletal.,2020)|++MindfulnessFFMQ(Baeretal.,2012)|Support--DiscussionTopics(Biersteteletal.,2020)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++PRQCFletcheretal.,2000|++IOSClosenessAronetal.,1992"
1/22/2023 15:37,1/22/2023 15:56,0,82.132.218.236,100,1117,1,1/22/2023 15:56,R_31AVZtvQv1Li3FJ,,,,,51.4964,-0.1224,anonymous,EN,1,2069,1138,2,,2,1,23,1,,4,2,1,1,3,,1,1,3,2,7,4,7,7,7,1|2|5|4|3,7,7,1,1,7,7,7,2|7|5|1|6|4|3,2,3,4,3,2,4,3,5,3,3,4,3,3,5,1,2|5|11|10|6|3|1|15|13|4|12|8|9|14|7,Rushing to go somewhere,Tone of voice when stressed ,Alarm tones,Trust people more,"Get more confident in general , ie on stage or in the fact people want to spend time with me ",Find a way for my anxiety to not keep me up at night ,7,7,7,5,4,5,2,4,7,7,7,Attach_3|Attach_2|Attach_5|Attach_8|Attach_1|Attach_9|Attach_6|Attach_4|Attach_7,"++PRQCFletcheretal.,2000|Conflict--DiscussionTopics(Biersteteletal.,2020)|++MindfulnessFFMQ(Baeretal.,2012)|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++IOSClosenessAronetal.,1992|Support--DiscussionTopics(Biersteteletal.,2020)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|++Global/GeneralAttachmentFraleyetal.,2011and2014"
1/23/2023 16:32,1/23/2023 16:44,0,192.41.114.227,100,728,1,1/23/2023 16:44,R_27UwEmbrhPmLEA3,,,,,51.4964,-0.1224,anonymous,EN,1,2096,1192,1,,2,2,21,1,,2,2,2,5,5,,2,0,4,2,7,7,7,7,7,1|4|2|3|5,7,7,1,1,7,7,7,2|5|3|7|4|1|6,3,4,2,4,3,5,2,3,3,4,4,4,3,3,2,9|13|2|1|3|5|15|6|11|7|14|12|8|10|4,My future career as an Army Officer and the effect that will have on our relationship ,Our current living arrangements as we have to balance time between each others houses,We sometimes become sensitive when speaking about each others partners in the past,Managing my moods so that I'm more emotionally stable ,My creative output in terms of music and performance,My physical fitness ,6,7,4,5,6,3,4,4,3,2,5,Attach_7|Attach_8|Attach_4|Attach_9|Attach_5|Attach_6|Attach_2|Attach_1|Attach_3,"++IOSClosenessAronetal.,1992|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++Global/GeneralAttachmentFraleyetal.,2011and2014|++MindfulnessFFMQ(Baeretal.,2012)|Conflict--DiscussionTopics(Biersteteletal.,2020)|Support--DiscussionTopics(Biersteteletal.,2020)|++PRQCFletcheretal.,2000|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)"
1/23/2023 16:31,1/23/2023 16:48,0,192.41.114.224,100,1049,1,1/23/2023 16:48,R_29polvPkzedXKVc,,,,,51.4964,-0.1224,anonymous,EN,1,2096,1191,2,,2,1,21,1,,2,2,1,4,5,,2,0,4,2,7,7,7,7,7,3|4|2|1|5,7,7,1,1,7,7,7,4|7|3|2|6|1|5,3,2,4,3,2,3,4,3,3,2,4,2,4,3,1,10|4|2|12|7|8|14|15|6|1|5|11|13|3|9,Where we spend most of our time/ living arrangements.,Career choice.,Food.,"I would like to improve my mental and physical health, especially my anxiety.","I would like to by less hysterical, stop jumping to extremes when disagreement arises.","I would like to put some focus into doing well in my degree, and find a good career path upon graduation.",6,7,7,5,5,3,3,3,6,6,6,Attach_5|Attach_1|Attach_6|Attach_3|Attach_2|Attach_7|Attach_8|Attach_9|Attach_4,"Conflict--DiscussionTopics(Biersteteletal.,2020)|++RelationshipSatisfaction,SubscaleofInvestmentModel(Rusbultetal.1998)|Support--DiscussionTopics(Biersteteletal.,2020)|++IOSClosenessAronetal.,1992|++Global/GeneralAttachmentFraleyetal.,2011and2014|++PRQCFletcheretal.,2000|++Commitment,SubscaleofInvestmentModel(Rusbultetal.1998)|++MindfulnessFFMQ(Baeretal.,2012)"
1/16/2023 17:44,1/16/2023 17:49,0,192.41.114.228,42,300,0,1/23/2023 17:49,R_2VIIq21cDupjlQG,,,,,,,anonymous,EN,1,2107,1214,1,,2,2,21,11,North African/ Irish,2,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
