11/14/2022 16:54,11/14/2022 16:57,0,129.215.52.167,100,202,1,11/14/2022 16:57,R_1lhQmZLLflEERY8,,,,,55.9489,-3.1632,anonymous,EN,1,2093,1186,6,6,4,5,5,1,6,6,3,5,5,3|2|4|1,5,4,5,5,1,1,2,1,PPR_4|PPR_1|PPI_6|PPI_8|PPI_7|PPR_3|PPI_5|PPR_2,4,4,4,5,1,2,2,2,PAI_5|PAR_3|PAI_8|PAR_1|PAI_6|PAR_4|PAR_2|PAI_7,5,6,5,5,6,6,6,6,6,2|4|6|5|1|3|7|9|8,5,6,7,7,2,1,7,2|3|4|1|5,FL_18|FL_19,"++DiscussionSatisfaction(Jakubiak&Feeney,2019)|++Stress&Upset(Jayamaha,2017;Thompsonetal.,2018)|++Threat&Challenge(Peters,2016)|++ProgressonTopic(Thompsonetal.,2018)","++IOSCloseness(Aronetal.,1992)|FL_22|+RelationalSalience(Jakubiak,Fuentes,&Feeney,2022)|++SEP(Lewandowski&Ackerman,2006)|++PRQC(Fletcheretal.,2000)|++FeltSecurity(Lukeetal.,2012/Jakubiak2019),Collins2019)","++ResponsivenessPPRI(PRI-Crastaetal.,2021)|++ResponsivenessPARI(PRI-Crastaetal.,2021)",Top_Solution|Top_Change,Stress|Upset,Threat|Challenge,PPRI
11/14/2022 16:54,11/14/2022 16:58,0,129.215.52.229,100,254,1,11/14/2022 16:58,R_11bI09IPFrVC8S5,,,,,55.9489,-3.1632,anonymous,EN,1,2093,1185,6,5,1,1,7,1,6,5,3,6,5,4|3|1|2,5,4,5,5,1,1,1,1,PPR_3|PPI_8|PPI_6|PPR_1|PPI_7|PPI_5|PPR_2|PPR_4,5,4,5,5,1,1,1,1,PAR_2|PAI_7|PAI_8|PAR_3|PAI_6|PAR_1|PAR_4|PAI_5,6,6,6,6,6,6,6,6,6,6|1|2|3|7|8|5|4|9,5,7,7,7,1,1,7,2|1|5|4|3,FL_18|FL_19,"++ProgressonTopic(Thompsonetal.,2018)|++Stress&Upset(Jayamaha,2017;Thompsonetal.,2018)|++Threat&Challenge(Peters,2016)|++DiscussionSatisfaction(Jakubiak&Feeney,2019)","++SEP(Lewandowski&Ackerman,2006)|++IOSCloseness(Aronetal.,1992)|+RelationalSalience(Jakubiak,Fuentes,&Feeney,2022)|++PRQC(Fletcheretal.,2000)|++FeltSecurity(Lukeetal.,2012/Jakubiak2019),Collins2019)|FL_22","++ResponsivenessPPRI(PRI-Crastaetal.,2021)|++ResponsivenessPARI(PRI-Crastaetal.,2021)",Top_Solution|Top_Change,Stress|Upset,Threat|Challenge,PPRI
11/14/2022 17:33,11/14/2022 17:37,0,129.215.52.167,100,220,1,11/14/2022 17:37,R_2CNep094DzREJLW,,,,,55.9489,-3.1632,anonymous,EN,2,2079,1158,4,4,3,2,4,1,5,2,2,5,4,2|4|1|3,5,5,5,5,1,1,1,1,PPR_2|PPI_7|PPI_6|PPR_3|PPI_5|PPR_1|PPR_4|PPI_8,5,5,5,5,5,1,2,1,PAI_5|PAI_6|PAI_8|PAR_2|PAR_4|PAR_1|PAR_3|PAI_7,4,5,4,4,6,6,4,5,5,7|2|4|9|8|5|6|1|3,5,7,4,5,5,2,4,3|2|4|5|1,FL_19|FL_18,"++Stress&Upset(Jayamaha,2017;Thompsonetal.,2018)|++ProgressonTopic(Thompsonetal.,2018)|++Threat&Challenge(Peters,2016)|++DiscussionSatisfaction(Jakubiak&Feeney,2019)","FL_22|+RelationalSalience(Jakubiak,Fuentes,&Feeney,2022)|++FeltSecurity(Lukeetal.,2012/Jakubiak2019),Collins2019)|++IOSCloseness(Aronetal.,1992)|++PRQC(Fletcheretal.,2000)|++SEP(Lewandowski&Ackerman,2006)","++ResponsivenessPARI(PRI-Crastaetal.,2021)|++ResponsivenessPPRI(PRI-Crastaetal.,2021)",Top_Change|Top_Solution,Stress|Upset,Challenge|Threat,PPRI
11/14/2022 17:33,11/14/2022 17:38,0,129.215.52.229,100,289,1,11/14/2022 17:38,R_3FX6me3yvVNHaQY,,,,,55.9489,-3.1632,anonymous,EN,2,2079,1157,6,6,5,3,5,3,5,5,2,3,3,4|3|2|1,4,4,5,4,2,1,1,2,PPI_6|PPI_7|PPR_1|PPI_8|PPR_2|PPR_4|PPI_5|PPR_3,4,4,4,4,2,2,1,2,PAR_3|PAI_7|PAI_5|PAI_6|PAR_2|PAI_8|PAR_4|PAR_1,5,6,3,5,5,5,5,5,3,2|8|9|5|6|1|3|7|4,6,7,5,5,2,2,5,4|3|1|5|2,FL_19|FL_18,"++Stress&Upset(Jayamaha,2017;Thompsonetal.,2018)|++Threat&Challenge(Peters,2016)|++ProgressonTopic(Thompsonetal.,2018)|++DiscussionSatisfaction(Jakubiak&Feeney,2019)","++SEP(Lewandowski&Ackerman,2006)|++FeltSecurity(Lukeetal.,2012/Jakubiak2019),Collins2019)|+RelationalSalience(Jakubiak,Fuentes,&Feeney,2022)|FL_22|++IOSCloseness(Aronetal.,1992)|++PRQC(Fletcheretal.,2000)","++ResponsivenessPPRI(PRI-Crastaetal.,2021)|++ResponsivenessPARI(PRI-Crastaetal.,2021)",Top_Solution|Top_Change,Upset|Stress,Threat|Challenge,PPRI
11/14/2022 17:55,11/14/2022 17:58,0,129.215.52.167,100,159,1,11/14/2022 17:58,R_3rYw1SPlfBPLcBg,,,,,55.9489,-3.1632,anonymous,EN,1,2079,1158,7,6,2,1,6,2,6,3,3,5,2,1|3|2|4,5,5,5,5,1,1,1,1,PPR_4|PPI_8|PPR_2|PPR_3|PPI_7|PPR_1|PPI_6|PPI_5,5,5,5,5,1,1,1,1,PAR_3|PAR_2|PAR_4|PAI_8|PAR_1|PAI_5|PAI_6|PAI_7,5,6,5,6,6,6,5,5,6,7|9|1|8|4|3|5|6|2,5,7,4,5,3,3,5,3|4|1|2|5,FL_18|FL_19,"++Stress&Upset(Jayamaha,2017;Thompsonetal.,2018)|++Threat&Challenge(Peters,2016)|++ProgressonTopic(Thompsonetal.,2018)|++DiscussionSatisfaction(Jakubiak&Feeney,2019)","++FeltSecurity(Lukeetal.,2012/Jakubiak2019),Collins2019)|+RelationalSalience(Jakubiak,Fuentes,&Feeney,2022)|++PRQC(Fletcheretal.,2000)|++IOSCloseness(Aronetal.,1992)|FL_22|++SEP(Lewandowski&Ackerman,2006)","++ResponsivenessPARI(PRI-Crastaetal.,2021)|++ResponsivenessPPRI(PRI-Crastaetal.,2021)",Top_Solution|Top_Change,Stress|Upset,Threat|Challenge,PPRI
11/14/2022 17:55,11/14/2022 17:58,0,129.215.52.229,100,216,1,11/14/2022 17:58,R_2ePEeh5DIm7D3ed,,,,,55.9489,-3.1632,anonymous,EN,1,2079,1157,6,5,5,2,6,2,6,5,3,6,6,2|3|4|1,5,5,5,4,1,1,2,1,PPR_3|PPI_5|PPI_6|PPI_7|PPR_2|PPR_1|PPI_8|PPR_4,4,5,5,5,2,2,1,2,PAR_3|PAI_8|PAR_2|PAI_7|PAI_6|PAI_5|PAR_1|PAR_4,6,6,4,4,5,6,6,6,5,1|7|3|6|8|4|5|9|2,6,7,5,6,2,2,6,1|3|5|2|4,FL_19|FL_18,"++DiscussionSatisfaction(Jakubiak&Feeney,2019)|++ProgressonTopic(Thompsonetal.,2018)|++Stress&Upset(Jayamaha,2017;Thompsonetal.,2018)|++Threat&Challenge(Peters,2016)","FL_22|++IOSCloseness(Aronetal.,1992)|++PRQC(Fletcheretal.,2000)|+RelationalSalience(Jakubiak,Fuentes,&Feeney,2022)|++SEP(Lewandowski&Ackerman,2006)|++FeltSecurity(Lukeetal.,2012/Jakubiak2019),Collins2019)","++ResponsivenessPARI(PRI-Crastaetal.,2021)|++ResponsivenessPPRI(PRI-Crastaetal.,2021)",Top_Change|Top_Solution,Stress|Upset,Challenge|Threat,PPRI
11/16/2022 12:14,11/16/2022 12:34,0,129.215.52.167,100,1211,1,11/16/2022 12:34,R_YYwtPPa8lQwABCp,,,,,55.9489,-3.1632,anonymous,EN,2,2070,1139,4,3,2,2,6,2,6,6,2,6,6,3|4|1|2,4,5,3,4,1,1,3,1,PPR_1|PPI_7|PPR_3|PPI_6|PPR_4|PPI_5|PPI_8|PPR_2,3,3,4,4,1,1,3,4,PAI_7|PAI_5|PAR_3|PAI_8|PAR_1|PAR_2|PAR_4|PAI_6,5,6,6,6,6,6,5,6,6,7|5|1|3|4|8|9|2|6,4,6,7,6,2,1,7,4|3|2|5|1,FL_18|FL_19,"++ProgressonTopic(Thompsonetal.,2018)|++DiscussionSatisfaction(Jakubiak&Feeney,2019)|++Stress&Upset(Jayamaha,2017;Thompsonetal.,2018)|++Threat&Challenge(Peters,2016)","++FeltSecurity(Lukeetal.,2012/Jakubiak2019),Collins2019)|++SEP(Lewandowski&Ackerman,2006)|+RelationalSalience(Jakubiak,Fuentes,&Feeney,2022)|++IOSCloseness(Aronetal.,1992)|++PRQC(Fletcheretal.,2000)|FL_22","++ResponsivenessPARI(PRI-Crastaetal.,2021)|++ResponsivenessPPRI(PRI-Crastaetal.,2021)",Top_Solution|Top_Change,Stress|Upset,Challenge|Threat,PPRI
11/16/2022 12:29,11/16/2022 12:34,0,129.215.52.229,100,282,1,11/16/2022 12:34,R_3qaLvqQC3tsOFPD,,,,,55.9489,-3.1632,anonymous,EN,2,2070,1140,3,3,1,2,6,1,4,7,1,6,7,4|1|3|2,2,2,3,2,1,4,3,2,PPR_1|PPR_2|PPI_5|PPI_7|PPR_3|PPI_6|PPI_8|PPR_4,4,4,4,3,1,1,2,1,PAI_7|PAR_1|PAI_8|PAR_3|PAR_4|PAI_6|PAR_2|PAI_5,5,5,6,4,6,6,6,6,5,7|5|1|6|2|4|9|3|8,4,6,6,7,4,1,7,2|5|3|4|1,FL_18|FL_19,"++ProgressonTopic(Thompsonetal.,2018)|++Threat&Challenge(Peters,2016)|++Stress&Upset(Jayamaha,2017;Thompsonetal.,2018)|++DiscussionSatisfaction(Jakubiak&Feeney,2019)","++IOSCloseness(Aronetal.,1992)|FL_22|+RelationalSalience(Jakubiak,Fuentes,&Feeney,2022)|++SEP(Lewandowski&Ackerman,2006)|++FeltSecurity(Lukeetal.,2012/Jakubiak2019),Collins2019)|++PRQC(Fletcheretal.,2000)","++ResponsivenessPPRI(PRI-Crastaetal.,2021)|++ResponsivenessPARI(PRI-Crastaetal.,2021)",Top_Solution|Top_Change,Upset|Stress,Threat|Challenge,PPRI
11/16/2022 12:36,11/16/2022 12:55,0,129.215.52.167,100,1158,1,11/16/2022 12:55,R_248EzoViTRnqIdG,,,,,55.9489,-3.1632,anonymous,EN,1,2070,1139,3,3,5,3,4,3,5,6,2,6,6,4|3|1|2,4,4,4,4,3,2,3,2,PPI_6|PPR_1|PPR_3|PPR_4|PPI_5|PPR_2|PPI_8|PPI_7,4,4,3,4,3,3,3,3,PAI_8|PAR_3|PAR_2|PAI_6|PAI_5|PAR_4|PAI_7|PAR_1,6,5,5,6,6,6,5,6,6,7|2|1|6|4|5|9|3|8,4,6,6,6,2,2,6,3|2|1|4|5,FL_19|FL_18,"++Threat&Challenge(Peters,2016)|++Stress&Upset(Jayamaha,2017;Thompsonetal.,2018)|++DiscussionSatisfaction(Jakubiak&Feeney,2019)|++ProgressonTopic(Thompsonetal.,2018)","+RelationalSalience(Jakubiak,Fuentes,&Feeney,2022)|++SEP(Lewandowski&Ackerman,2006)|++IOSCloseness(Aronetal.,1992)|FL_22|++PRQC(Fletcheretal.,2000)|++FeltSecurity(Lukeetal.,2012/Jakubiak2019),Collins2019)","++ResponsivenessPPRI(PRI-Crastaetal.,2021)|++ResponsivenessPARI(PRI-Crastaetal.,2021)",Top_Solution|Top_Change,Stress|Upset,Threat|Challenge,PPRI
11/16/2022 12:52,11/16/2022 12:56,0,129.215.52.229,100,230,1,11/16/2022 12:56,R_1Hysp6yUafarvvr,,,,,55.9489,-3.1632,anonymous,EN,1,2070,1140,4,3,2,4,4,1,4,6,1,6,6,1|2|3|4,2,3,3,2,3,3,4,3,PPI_5|PPR_1|PPI_6|PPR_4|PPI_7|PPR_2|PPR_3|PPI_8,5,5,4,4,1,1,2,1,PAI_8|PAR_3|PAR_1|PAI_5|PAI_7|PAI_6|PAR_4|PAR_2,6,4,5,4,5,6,6,6,6,5|2|7|4|6|9|8|3|1,4,6,6,7,2,2,6,4|1|3|2|5,FL_18|FL_19,"++Stress&Upset(Jayamaha,2017;Thompsonetal.,2018)|++ProgressonTopic(Thompsonetal.,2018)|++DiscussionSatisfaction(Jakubiak&Feeney,2019)|++Threat&Challenge(Peters,2016)","FL_22|++PRQC(Fletcheretal.,2000)|++FeltSecurity(Lukeetal.,2012/Jakubiak2019),Collins2019)|++SEP(Lewandowski&Ackerman,2006)|++IOSCloseness(Aronetal.,1992)|+RelationalSalience(Jakubiak,Fuentes,&Feeney,2022)","++ResponsivenessPARI(PRI-Crastaetal.,2021)|++ResponsivenessPPRI(PRI-Crastaetal.,2021)",Top_Change|Top_Solution,Upset|Stress,Threat|Challenge,PPRI
11/16/2022 17:29,11/16/2022 17:34,0,129.215.52.167,100,307,1,11/16/2022 17:34,R_3ndg4bnLyI8uJjE,,,,,55.9489,-3.1632,anonymous,EN,1,2083,1165,6,4,1,1,5,1,6,6,2,6,5,4|2|1|3,5,5,5,5,1,1,1,1,PPR_1|PPR_4|PPI_8|PPR_2|PPI_7|PPI_6|PPR_3|PPI_5,5,5,5,4,1,1,3,1,PAR_3|PAR_2|PAI_7|PAI_5|PAR_4|PAR_1|PAI_6|PAI_8,6,6,5,6,6,6,6,6,6,6|9|3|8|7|2|4|5|1,5,7,7,7,2,1,7,3|5|4|2|1,FL_19|FL_18,"++ProgressonTopic(Thompsonetal.,2018)|++Stress&Upset(Jayamaha,2017;Thompsonetal.,2018)|++DiscussionSatisfaction(Jakubiak&Feeney,2019)|++Threat&Challenge(Peters,2016)","++PRQC(Fletcheretal.,2000)|++IOSCloseness(Aronetal.,1992)|FL_22|++FeltSecurity(Lukeetal.,2012/Jakubiak2019),Collins2019)|+RelationalSalience(Jakubiak,Fuentes,&Feeney,2022)|++SEP(Lewandowski&Ackerman,2006)","++ResponsivenessPPRI(PRI-Crastaetal.,2021)|++ResponsivenessPARI(PRI-Crastaetal.,2021)",Top_Solution|Top_Change,Stress|Upset,Threat|Challenge,PPRI
11/16/2022 17:28,11/16/2022 17:35,0,129.215.52.229,100,379,1,11/16/2022 17:35,R_2Ttws4UTF3dGY3S,,,,,55.9489,-3.1632,anonymous,EN,1,2083,1166,4,4,2,2,5,1,2,6,1,7,5,2|4|3|1,5,5,4,3,2,1,3,1,PPR_3|PPR_2|PPI_7|PPR_4|PPI_8|PPR_1|PPI_6|PPI_5,5,5,4,4,5,1,2,1,PAI_6|PAI_8|PAI_7|PAR_4|PAI_5|PAR_3|PAR_1|PAR_2,5,6,5,6,6,6,6,4,6,4|1|9|8|6|7|2|3|5,5,6,7,6,1,1,6,5|3|1|4|2,FL_19|FL_18,"++DiscussionSatisfaction(Jakubiak&Feeney,2019)|++ProgressonTopic(Thompsonetal.,2018)|++Stress&Upset(Jayamaha,2017;Thompsonetal.,2018)|++Threat&Challenge(Peters,2016)","FL_22|++SEP(Lewandowski&Ackerman,2006)|++FeltSecurity(Lukeetal.,2012/Jakubiak2019),Collins2019)|++IOSCloseness(Aronetal.,1992)|++PRQC(Fletcheretal.,2000)|+RelationalSalience(Jakubiak,Fuentes,&Feeney,2022)","++ResponsivenessPPRI(PRI-Crastaetal.,2021)|++ResponsivenessPARI(PRI-Crastaetal.,2021)",Top_Change|Top_Solution,Upset|Stress,Threat|Challenge,PPRI
11/16/2022 17:52,11/16/2022 17:55,0,129.215.52.167,100,199,1,11/16/2022 17:55,R_2ti2zPKrgDP4J4x,,,,,55.9489,-3.1632,anonymous,EN,2,2083,1165,6,5,1,1,6,1,7,7,2,5,5,4|3|2|1,5,5,5,5,1,1,1,1,PPR_2|PPR_1|PPI_5|PPI_6|PPR_4|PPR_3|PPI_7|PPI_8,5,5,5,5,1,1,1,1,PAI_5|PAI_7|PAR_3|PAR_2|PAI_6|PAI_8|PAR_1|PAR_4,6,6,6,6,6,6,6,6,6,5|4|6|1|7|8|9|2|3,4,7,7,7,1,1,7,1|5|3|4|2,FL_19|FL_18,"++ProgressonTopic(Thompsonetal.,2018)|++Threat&Challenge(Peters,2016)|++DiscussionSatisfaction(Jakubiak&Feeney,2019)|++Stress&Upset(Jayamaha,2017;Thompsonetal.,2018)","++SEP(Lewandowski&Ackerman,2006)|++PRQC(Fletcheretal.,2000)|+RelationalSalience(Jakubiak,Fuentes,&Feeney,2022)|++IOSCloseness(Aronetal.,1992)|++FeltSecurity(Lukeetal.,2012/Jakubiak2019),Collins2019)|FL_22","++ResponsivenessPPRI(PRI-Crastaetal.,2021)|++ResponsivenessPARI(PRI-Crastaetal.,2021)",Top_Solution|Top_Change,Upset|Stress,Challenge|Threat,PPRI
11/16/2022 17:51,11/16/2022 17:56,0,129.215.52.229,100,259,1,11/16/2022 17:56,R_27cXxWGJmkomcbG,,,,,55.9489,-3.1632,anonymous,EN,2,2083,1166,2,3,1,1,6,1,6,6,2,6,6,2|1|3|4,5,5,4,5,2,1,2,1,PPR_3|PPI_5|PPR_1|PPR_4|PPI_7|PPI_8|PPI_6|PPR_2,5,5,4,1,2,1,2,1,PAI_5|PAI_6|PAR_4|PAI_7|PAR_2|PAR_3|PAI_8|PAR_1,6,6,5,6,6,6,4,4,6,8|4|1|3|5|6|7|2|9,6,7,7,7,1,1,7,4|2|1|5|3,FL_18|FL_19,"++DiscussionSatisfaction(Jakubiak&Feeney,2019)|++Threat&Challenge(Peters,2016)|++ProgressonTopic(Thompsonetal.,2018)|++Stress&Upset(Jayamaha,2017;Thompsonetal.,2018)","++SEP(Lewandowski&Ackerman,2006)|++PRQC(Fletcheretal.,2000)|+RelationalSalience(Jakubiak,Fuentes,&Feeney,2022)|++IOSCloseness(Aronetal.,1992)|FL_22|++FeltSecurity(Lukeetal.,2012/Jakubiak2019),Collins2019)","++ResponsivenessPARI(PRI-Crastaetal.,2021)|++ResponsivenessPPRI(PRI-Crastaetal.,2021)",Top_Solution|Top_Change,Stress|Upset,Threat|Challenge,PPRI
11/18/2022 12:20,11/18/2022 12:41,0,129.215.52.167,100,1279,1,11/18/2022 12:41,R_9n6T0RLJ1gysyNr,,,,,55.9489,-3.1632,anonymous,EN,1,2106,1211,3,2,1,6,5,1,5,5,1,6,7,3|4|2|1,4,4,5,5,1,1,1,1,PPI_6|PPR_4|PPR_3|PPR_2|PPI_5|PPR_1|PPI_7|PPI_8,4,5,4,4,1,1,2,1,PAI_7|PAI_6|PAR_1|PAI_8|PAR_3|PAR_4|PAR_2|PAI_5,4,6,5,4,4,6,6,4,6,9|5|3|8|1|7|2|4|6,7,7,6,6,2,2,6,1|3|5|2|4,FL_19|FL_18,"++ProgressonTopic(Thompsonetal.,2018)|++Stress&Upset(Jayamaha,2017;Thompsonetal.,2018)|++DiscussionSatisfaction(Jakubiak&Feeney,2019)|++Threat&Challenge(Peters,2016)","FL_22|++IOSCloseness(Aronetal.,1992)|+RelationalSalience(Jakubiak,Fuentes,&Feeney,2022)|++FeltSecurity(Lukeetal.,2012/Jakubiak2019),Collins2019)|++PRQC(Fletcheretal.,2000)|++SEP(Lewandowski&Ackerman,2006)","++ResponsivenessPPRI(PRI-Crastaetal.,2021)|++ResponsivenessPARI(PRI-Crastaetal.,2021)",Top_Change|Top_Solution,Stress|Upset,Threat|Challenge,PPRI
11/18/2022 12:18,11/18/2022 12:42,0,129.215.52.229,100,1436,1,11/18/2022 12:42,R_3KrKeXyd3NWChfV,,,,,55.9489,-3.1632,anonymous,EN,1,2106,1212,7,3,2,2,6,1,6,7,5,6,3,3|4|2|1,5,4,4,5,1,1,1,1,PPI_6|PPR_3|PPI_5|PPR_4|PPR_1|PPI_7|PPI_8|PPR_2,5,5,4,5,1,1,2,1,PAR_3|PAR_4|PAI_6|PAI_8|PAR_1|PAR_2|PAI_5|PAI_7,6,6,6,5,6,6,6,5,5,1|4|7|8|9|2|5|3|6,6,7,7,6,2,1,7,4|5|3|1|2,FL_19|FL_18,"++Threat&Challenge(Peters,2016)|++DiscussionSatisfaction(Jakubiak&Feeney,2019)|++ProgressonTopic(Thompsonetal.,2018)|++Stress&Upset(Jayamaha,2017;Thompsonetal.,2018)","++IOSCloseness(Aronetal.,1992)|+RelationalSalience(Jakubiak,Fuentes,&Feeney,2022)|++SEP(Lewandowski&Ackerman,2006)|++PRQC(Fletcheretal.,2000)|++FeltSecurity(Lukeetal.,2012/Jakubiak2019),Collins2019)|FL_22","++ResponsivenessPARI(PRI-Crastaetal.,2021)|++ResponsivenessPPRI(PRI-Crastaetal.,2021)",Top_Solution|Top_Change,Stress|Upset,Threat|Challenge,PPRI
11/18/2022 12:44,11/18/2022 13:03,0,129.215.52.167,100,1142,1,11/18/2022 13:03,R_22yk9JcvV8y2f1P,,,,,55.9489,-3.1632,anonymous,EN,2,2106,1211,3,1,2,2,5,1,5,6,2,6,7,3|4|1|2,4,5,5,5,1,1,1,1,PPR_1|PPI_7|PPR_3|PPR_4|PPI_6|PPI_8|PPI_5|PPR_2,4,5,4,5,1,1,1,1,PAI_5|PAI_6|PAR_2|PAR_1|PAI_8|PAR_4|PAI_7|PAR_3,5,6,5,5,5,5,6,4,6,7|8|3|4|9|1|5|6|2,7,7,6,6,2,1,7,4|3|2|5|1,FL_19|FL_18,"++DiscussionSatisfaction(Jakubiak&Feeney,2019)|++Stress&Upset(Jayamaha,2017;Thompsonetal.,2018)|++ProgressonTopic(Thompsonetal.,2018)|++Threat&Challenge(Peters,2016)","FL_22|++PRQC(Fletcheretal.,2000)|++FeltSecurity(Lukeetal.,2012/Jakubiak2019),Collins2019)|+RelationalSalience(Jakubiak,Fuentes,&Feeney,2022)|++IOSCloseness(Aronetal.,1992)|++SEP(Lewandowski&Ackerman,2006)","++ResponsivenessPPRI(PRI-Crastaetal.,2021)|++ResponsivenessPARI(PRI-Crastaetal.,2021)",Top_Solution|Top_Change,Upset|Stress,Challenge|Threat,PPRI
11/18/2022 13:00,11/18/2022 13:03,0,129.215.52.229,100,221,1,11/18/2022 13:03,R_1kLk8k5W6Us56rT,,,,,55.9489,-3.1632,anonymous,EN,2,2106,1212,2,1,2,1,6,1,5,7,5,7,6,1|2|4|3,5,5,4,4,1,1,1,1,PPI_7|PPR_3|PPR_2|PPI_6|PPI_8|PPR_1|PPI_5|PPR_4,5,5,4,5,1,1,1,1,PAR_2|PAR_1|PAI_7|PAI_6|PAI_8|PAR_3|PAR_4|PAI_5,6,5,6,5,6,6,5,5,5,6|1|5|3|2|7|8|9|4,6,7,6,6,3,1,7,5|4|2|1|3,FL_18|FL_19,"++Stress&Upset(Jayamaha,2017;Thompsonetal.,2018)|++Threat&Challenge(Peters,2016)|++ProgressonTopic(Thompsonetal.,2018)|++DiscussionSatisfaction(Jakubiak&Feeney,2019)","FL_22|++IOSCloseness(Aronetal.,1992)|++FeltSecurity(Lukeetal.,2012/Jakubiak2019),Collins2019)|++PRQC(Fletcheretal.,2000)|++SEP(Lewandowski&Ackerman,2006)|+RelationalSalience(Jakubiak,Fuentes,&Feeney,2022)","++ResponsivenessPPRI(PRI-Crastaetal.,2021)|++ResponsivenessPARI(PRI-Crastaetal.,2021)",Top_Solution|Top_Change,Upset|Stress,Threat|Challenge,PPRI
11/18/2022 16:26,11/18/2022 16:31,0,129.215.52.167,100,278,1,11/18/2022 16:31,R_3NPq22rrOGlhkrI,,,,,55.9489,-3.1632,anonymous,EN,2,2076,1152,4,6,1,1,6,1,5,6,2,6,6,2|3|1|4,5,5,5,5,1,1,1,1,PPR_2|PPI_8|PPR_4|PPR_1|PPI_7|PPI_6|PPI_5|PPR_3,5,5,5,5,1,1,1,2,PAI_7|PAR_3|PAI_5|PAI_8|PAI_6|PAR_1|PAR_2|PAR_4,5,6,6,6,6,6,6,6,6,5|1|3|2|9|7|8|4|6,5,7,7,7,1,1,7,4|2|5|3|1,FL_18|FL_19,"++ProgressonTopic(Thompsonetal.,2018)|++DiscussionSatisfaction(Jakubiak&Feeney,2019)|++Threat&Challenge(Peters,2016)|++Stress&Upset(Jayamaha,2017;Thompsonetal.,2018)","++PRQC(Fletcheretal.,2000)|++IOSCloseness(Aronetal.,1992)|++FeltSecurity(Lukeetal.,2012/Jakubiak2019),Collins2019)|FL_22|+RelationalSalience(Jakubiak,Fuentes,&Feeney,2022)|++SEP(Lewandowski&Ackerman,2006)","++ResponsivenessPPRI(PRI-Crastaetal.,2021)|++ResponsivenessPARI(PRI-Crastaetal.,2021)",Top_Change|Top_Solution,Stress|Upset,Threat|Challenge,PPRI
11/18/2022 16:26,11/18/2022 16:31,0,129.215.52.229,100,331,1,11/18/2022 16:31,R_tFD7e2g67czG0i5,,,,,55.9489,-3.1632,anonymous,EN,2,2076,1151,6,6,1,1,6,1,3,7,6,6,7,4|3|2|1,5,5,5,5,1,1,1,1,PPI_7|PPR_1|PPR_3|PPI_6|PPR_4|PPR_2|PPI_8|PPI_5,5,5,5,5,1,1,1,1,PAR_4|PAR_2|PAI_7|PAI_6|PAI_5|PAI_8|PAR_1|PAR_3,5,6,5,5,6,6,5,5,5,3|1|7|4|9|8|2|5|6,6,7,6,6,2,2,7,5|3|4|1|2,FL_18|FL_19,"++DiscussionSatisfaction(Jakubiak&Feeney,2019)|++Threat&Challenge(Peters,2016)|++ProgressonTopic(Thompsonetal.,2018)|++Stress&Upset(Jayamaha,2017;Thompsonetal.,2018)","+RelationalSalience(Jakubiak,Fuentes,&Feeney,2022)|++PRQC(Fletcheretal.,2000)|FL_22|++FeltSecurity(Lukeetal.,2012/Jakubiak2019),Collins2019)|++SEP(Lewandowski&Ackerman,2006)|++IOSCloseness(Aronetal.,1992)","++ResponsivenessPARI(PRI-Crastaetal.,2021)|++ResponsivenessPPRI(PRI-Crastaetal.,2021)",Top_Solution|Top_Change,Upset|Stress,Threat|Challenge,PPRI
11/18/2022 16:41,11/18/2022 16:51,0,129.215.52.167,100,629,1,11/18/2022 16:51,R_23addvA0hjc79ai,,,,,55.9489,-3.1632,anonymous,EN,1,2076,1152,4,5,2,2,7,1,6,6,2,6,6,2|3|4|1,5,5,5,5,1,1,1,1,PPR_3|PPR_1|PPI_5|PPR_4|PPI_8|PPI_7|PPI_6|PPR_2,5,5,4,5,2,2,1,1,PAI_6|PAR_4|PAI_7|PAR_2|PAI_5|PAR_1|PAR_3|PAI_8,6,6,6,6,6,6,6,6,6,7|8|5|1|6|2|9|3|4,5,7,7,7,1,1,7,5|3|4|2|1,FL_18|FL_19,"++DiscussionSatisfaction(Jakubiak&Feeney,2019)|++Stress&Upset(Jayamaha,2017;Thompsonetal.,2018)|++ProgressonTopic(Thompsonetal.,2018)|++Threat&Challenge(Peters,2016)","FL_22|++PRQC(Fletcheretal.,2000)|++SEP(Lewandowski&Ackerman,2006)|+RelationalSalience(Jakubiak,Fuentes,&Feeney,2022)|++FeltSecurity(Lukeetal.,2012/Jakubiak2019),Collins2019)|++IOSCloseness(Aronetal.,1992)","++ResponsivenessPPRI(PRI-Crastaetal.,2021)|++ResponsivenessPARI(PRI-Crastaetal.,2021)",Top_Change|Top_Solution,Upset|Stress,Threat|Challenge,PPRI
